airline_sentiment,is_reply,reply_count,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
negative,TRUE,0,0,@Iberia @glointhesky Y si no me equivoco el morro de ese avion lo tenemos en el muncity en A Coruña,,Thu Dec 14 17:23:07 +0000 2017,941357900236316674,,Madrid
negative,FALSE,0,0,Iberia airlines es una mierda,,Thu Nov 23 17:19:07 +0000 2017,933746748627046401,,
positive,FALSE,0,0,"Ya lo saben, si quieren volar al otro lado del mundo y morir de hambre en el intento, @Iberia es la opción.… https://t.co/zXRWmtpUEC",,Fri Dec 22 23:47:01 +0000 2017,944353613471801344,,
negative,TRUE,0,0,@British_Airways @British_Airways   Before flying BA/IBERIA ... RT/SHARE: POR FAVOR: PASAJEROS QUE IBERIA LES DEMOR… https://t.co/khl79wmQKU,,Wed Dec 13 21:51:27 +0000 2017,941063039931113473,,
positive,FALSE,0,0,"#Iberia y #Renfe lanzaron hoy importantes descuentos. Enterate acá:
https://t.co/yTFSD49hAU",,Mon Jan 08 12:27:18 +0000 2018,950343151532806145,,
neutral,FALSE,0,0,"La aerolínea de bajo costo Ryanair, líder del mercado europeo, puede garantizar la vuelta a la actividad normalizad… https://t.co/Y5BOScehsJ",,Thu Dec 21 14:00:01 +0000 2017,943843502198108160,,Madrid
negative,TRUE,0,0,"@Iberia no puedo comprar en su web, arréglenla!!",,Mon Oct 30 20:42:52 +0000 2017,925100714661154818,,
negative,TRUE,0,0,"@honor_es Por qué nadie entiende que si 10000 personas tienen un producto en la cesta y sólo hay 20 productos, SÓLO… https://t.co/bkw9qTYpJZ",,Tue Nov 07 14:38:19 +0000 2017,927908074496684033,,Madrid
negative,FALSE,0,0,.@iberia están vendiendo un producto combinado avion+@Renfe que no funciona?? 3 horas y 5 personas distintas y nadi… https://t.co/diGyEksczI,,Thu Dec 21 16:48:47 +0000 2017,943885973829685248,,Greenland
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/NtDWURuyK0",,Tue Nov 28 11:58:21 +0000 2017,935477962249527296,,Buenos Aires
negative,TRUE,0,0,@Iberia La he recibido negativamente en reiteradas oportunidades. Pareciera que solo vosotros de las redes sociales… https://t.co/FQpsNxpzHH,,Tue Dec 19 20:55:41 +0000 2017,943223333310685185,"Ciudad Autónoma de Buenos Aires, Argentina",
positive,TRUE,0,0,"@Ryanair La semana pasada de BCN A Mallorca, buen vuelo https://t.co/Ntrjki1dWW",,Wed Oct 25 12:48:54 +0000 2017,923169498034733056,,Madrid
negative,FALSE,0,0,"-Y esos dos objetos voladores?
-Es un avión de Iberia, que ahora tiene un ala separada.",,Fri Oct 27 14:16:30 +0000 2017,923916317790437377,,Buenos Aires
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentia. Hola 79 destinos europeos al mejor precio https://t.co/QTosXvumut",,Tue Nov 21 23:48:37 +0000 2017,933119994421841920,,Buenos Aires
neutral,FALSE,0,0,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/eOxR5p0syL,,Tue Dec 19 01:30:39 +0000 2017,942930143311532032,,Caracas
negative,TRUE,0,0,"@Iberia cancela vuelo MAD-LHR para mañana (IB3176), ""por mal tiempo"", que en Internet no cuadra. Ahora nos mandan e… https://t.co/eaHjd4p2Rz",,Thu Dec 28 16:21:06 +0000 2017,946415723705978880,,Madrid
negative,TRUE,0,0,@Iberia nos parte una maleta. En el 901 nos marean y nos dicen que reclamemos por la web. La web no nos deja accede… https://t.co/i1giPl0Xo0,,Sun Nov 26 12:38:41 +0000 2017,934763337614876672,,Athens
negative,TRUE,0,0,"@Iberia Un problema en su página web hizo que no se imprimiera mi tarjeta de embarque, pero no me solucionan el pro… https://t.co/ADEhQjpFHs",,Sun Dec 03 14:50:40 +0000 2017,937333269414207488,,
neutral,TRUE,0,0,"@Iberia Sí, pero el tiempo de espera para facturar se hace muy largo por la escasez de personal. Hay que llegar con… https://t.co/QALuhbkVIs",,Sat Dec 30 13:28:38 +0000 2017,947097094417985536,,
positive,TRUE,0,0,"@Iberia Gracias y Feliz 2018!
Si tuviese cualquier duda/problema volvería a contactaros, gracias de nuevo!",,Mon Jan 01 10:51:01 +0000 2018,947782206449176577,,Madrid
negative,TRUE,0,0,"@vueling Los trabajadores de tierra de @vueling e @Iberia hacen un excelente trabajo, pero la falta de personal hac… https://t.co/mpHrYU3wOq",,Thu Jan 04 16:37:05 +0000 2018,948956460855291907,,UTC
neutral,TRUE,0,0,@Iberia sí  ya he volado pero no tengo la tarjeta de embarque,,Sat Dec 23 11:26:29 +0000 2017,944529640382763008,,Amsterdam
negative,TRUE,0,0,@Ryanair Madrid #TravelThursday,,Thu Nov 23 14:51:11 +0000 2017,933709517430419456,,London
negative,TRUE,0,0,"@Iberia ""arrojen sus maletas por aquí que no hay sitio dentro de la cabina"" #vayaputamierdade aerolinea https://t.co/dQR9GFqikP",,Fri Dec 01 21:12:54 +0000 2017,936704685771317248,,
neutral,TRUE,0,0,"@ElNinjalepero @CanalesFDS Nein, Arias y Castro en asientos separados,...calva de Castro 100%, Iberia 3947",,Mon Dec 25 11:18:54 +0000 2017,945252508431278081,,Ljubljana
negative,TRUE,0,0,"@leobilanski Ya parecia raro tanta publicidad de la ""nueva Iberia"": Hola Argentina te dicen cómo slogan publicitari… https://t.co/vvBvkHvQXG",,Thu Nov 30 01:03:33 +0000 2017,936037952064499712,,
negative,FALSE,0,0,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/geEBU6Abv3",,Sat Dec 23 04:02:21 +0000 2017,944417871899357185,,Bogota
positive,FALSE,0,0,Iberia Express celebra su quinto aniversario lanzando billetes a 5 euros ✈ https://t.co/cuSRuzwPOv vía viajestic,,Wed Nov 29 19:43:13 +0000 2017,935957340599259136,,Pacific Time (US & Canada)
neutral,TRUE,0,0,@Iberia La solución inovativa de Iberia a los vuelos retrasados!!!!! https://t.co/RlrMWD4Xxu,,Fri Nov 24 02:16:02 +0000 2017,933881865609666560,,
positive,FALSE,0,0,#tv El 'Black Friday' llega a Ryanair: descuentos del 15% en billetes y del 20% en la… https://t.co/zm7VsLo7fW,,Mon Nov 20 13:30:09 +0000 2017,932601961865711617,,Beijing
positive,TRUE,0,0,"@Ryanair_ES Yo prefiero a Papá Noel (Santa Claus) que llega antes, el 25 de diciembre en España, y así nos permite… https://t.co/yPypTJaAyu",,Tue Dec 19 11:02:24 +0000 2017,943074030487207937,,Madrid
neutral,TRUE,0,0,"@vueling, compro un billete en la página de vueling, tiene número de vueling pero lo opera Iberia!!! Y pierdo todos… https://t.co/SkWXeJLYG1",,Thu Dec 28 20:09:09 +0000 2017,946473114426277889,"Barcelona, España",
positive,FALSE,0,0,Please RT #viajes #viajar #travel Ryanair abre nuevas rutas en España https://t.co/KKkpIfjt1P,,Mon Nov 13 20:40:17 +0000 2017,930173495845249024,,Madrid
negative,FALSE,0,0,Pilotos amenazan con nuevas protestas en contra de Ryanair en Europa  ▶️ https://t.co/RATWVHXLzF https://t.co/OS6TMhEBGw,,Tue Dec 12 23:40:07 +0000 2017,940728000957616134,,Quito
neutral,FALSE,0,0,"Estaremos un centenar de plebe y vacían uno de los mostradores de @Iberia. En VIP han dejado a todos locuelos con ""alguien"" que se ha colado",,Sun Dec 17 00:08:48 +0000 2017,942184768548065286,,Madrid
neutral,TRUE,0,0,@K7Manning Igual no más vamos con todo  Iberia nos necesita más que nunca 👍,,Mon Nov 13 16:51:51 +0000 2017,930116007649251328,,
neutral,TRUE,0,0,@Ryanair Fuerteventura #TravelTuesday ✈️🍀 https://t.co/wjk7b51BJu,,Thu Nov 30 21:45:18 +0000 2017,936350450319790085,,
positive,FALSE,0,0,"En 2018, Iberia tendrá más vuelos y clase Turista Premium https://t.co/f1fzdIKa6Y https://t.co/xlIZgZzOSf",,Tue Nov 21 18:08:10 +0000 2017,933034315121750018,,
negative,FALSE,0,0,"Las 'low cost' Ryanair y Vueling, a la cabeza de los retrasos en los aeropuertos https://t.co/pwRFImuJ7C https://t.co/XlNR7pFi08",,Tue Dec 19 15:22:35 +0000 2017,943139504675680256,,
negative,TRUE,0,0,@Ryanair_ES Muy buena publicidad 👏🏻👏🏻👏🏻Desde el aeropuerto de santander esperando a embarcar rumbo a marrakech y si… https://t.co/iW84MJMDjQ,,Fri Dec 01 16:50:50 +0000 2017,936638734522601472,,Madrid
negative,FALSE,0,0,"Ryanair ofrece hoy 100.000 billetes desde 4,99 euros por el Black Friday https://t.co/TLuCEymGxc",,Tue Nov 21 22:42:52 +0000 2017,933103445791223809,,
negative,FALSE,0,0,Gracias @Iberia por todos los ataques de ansiedad que tengo. Antes de despegar revisar bien los aviones,,Wed Oct 25 10:08:19 +0000 2017,923129085827649536,,Amsterdam
negative,FALSE,0,0,Ryanair me ha hecho un cargo adicional por las bolsas bajo mis ojos,,Fri Dec 22 08:48:51 +0000 2017,944127584274714626,,Amsterdam
negative,TRUE,0,0,@Iberia @SupermanlopezN Como ineptitos y medio...,,Fri Dec 22 03:13:18 +0000 2017,944043138095747073,"Bogotá, D.C., Colombia",
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/qR8QSuo1A0",,Thu Nov 16 23:40:43 +0000 2017,931306064011841536,,Buenos Aires
negative,TRUE,0,0,@adrianadomri @Iberia Espero que no haya sido un viaje muy largo 😅,,Thu Nov 30 18:26:02 +0000 2017,936300304060076032,,Madrid
neutral,FALSE,0,0,ÚLTIMA HORA: Oferta Ryanair vuelos a 2 euros https://t.co/TcjsT8glH3 Vía VuelosA1Euro,,Mon Nov 27 13:10:48 +0000 2017,935133808982220802,,Madrid
negative,TRUE,0,0,"@Iberia Buenos días. Cuando estás en la página principal, selecciono origen destino y fechas. A la hora de pulsar e… https://t.co/Mw3Fd1S2aB",,Tue Dec 19 07:58:01 +0000 2017,943027624783302656,,
negative,TRUE,0,0,"@LosMorancos @alvaroojeda80 Para la próxima, cláusula anti ryanair en los contratos o invitaciones.",,Sun Dec 03 16:25:29 +0000 2017,937357127781355520,,Madrid
neutral,FALSE,0,0,Os acordáis cuando el PP echaba    la culpa a los pasajeros del spanair accidentado? VIVA ESPAÑA!!,,Fri Oct 27 14:56:02 +0000 2017,923926266113380352,,
negative,FALSE,0,0,Un requisito fundamental para trabajar en atención al cliente de @Iberia (aunque la palabra atención es de dudosa a… https://t.co/GTcghbnSaq,,Wed Dec 06 15:28:56 +0000 2017,938430062952636417,,Pacific Time (US & Canada)
positive,FALSE,0,0,Norwegian desafía a Iberia con billetes por menos de 200 euros entre Nueva York y Madrid | Compañías | EL PAÍS https://t.co/ftHvPSGN05,,Fri Dec 15 04:30:37 +0000 2017,941525879578071040,,Madrid
neutral,TRUE,0,0,@Ryanair Marruecos! #TravelThursday,,Thu Nov 30 16:16:10 +0000 2017,936267618893422599,"Dos Hermanas, España",Amsterdam
neutral,FALSE,0,0,Iberia Express celebra sus cinco años con una oferta de 5.000 plazas a sólo 5 euros https://t.co/NhRjq7QwM8 vía @20m,,Thu Nov 30 12:57:27 +0000 2017,936217611620274177,,Greenland
negative,FALSE,0,0,21h Iberia Sumergida - Tributo Héroes del Silencio · El Sol Madrid https://t.co/sp51OLqHq5,,Sat Dec 30 13:28:26 +0000 2017,947097043943686144,,Madrid
positive,TRUE,0,0,@isaacfcorrales Con 100 desconocidos en un avión de Ryanair porque el espíritu colectivo es precioso,,Wed Nov 15 21:50:21 +0000 2017,930915902673031168,,
negative,TRUE,0,0,"@Iberia Confirmarlo con Serviberia = +20€ los cuales no le veo sentido, porque el cargo veo que se ha hecho en mi t… https://t.co/J8b1JA2Q9I",,Wed Oct 25 11:01:26 +0000 2017,923142451375853568,,Madrid
negative,FALSE,0,0,7 de la mañana y ya me están diciendo los de Ryanair que mi vuelo sale 20 min. tarde 🙄.,,Tue Dec 19 07:42:54 +0000 2017,943023822365741056,,Madrid
neutral,TRUE,0,0,@Iberia FELIZ AÑO 2018. Muchas gracias. En el mes de marzo espero viajar junto a mis padres con ustedes hasta Milán… https://t.co/6rzztJ0MlG,,Thu Jan 04 17:35:44 +0000 2018,948971219050749952,,Caracas
negative,FALSE,0,0,"Timado por @Ryanair Compro transfer de bus en su web; pago; no recibo email, ni tengo billete, voucher, código de r… https://t.co/IFHKynQjMB",,Sun Dec 24 09:48:39 +0000 2017,944867407650349056,,Madrid
negative,TRUE,0,0,"@NinadeVerde @SamsungEspana @Iberia JAJAJAJAJAJ me has jodido la noche, con las ganas que tenía de saberlo JAJAJAJA… https://t.co/EP4gkxrE28",,Fri Oct 27 20:39:23 +0000 2017,924012674941358081,,Madrid
negative,FALSE,0,0,"Hola @Ryanair_ES, tengo un problema y vuestros agentes en el chat no han podido ayudarme. Podríais ayudar vosotros?… https://t.co/VgC7gljSkO",,Thu Dec 14 09:26:13 +0000 2017,941237883779932160,,Lisbon
negative,TRUE,0,0,@Iberia @AirNostrumLAM Tenéis un descontrol descomunal. Ahora me pedís que@maletas me habéis entregado. No lo sabéi… https://t.co/5DNYRzLBKr,,Fri Dec 29 15:42:49 +0000 2017,946768474763923457,,
neutral,TRUE,0,0,@Semiciudadano Jajajja creo que todos volvemos resginados al avión de ryanair,,Wed Nov 22 15:07:39 +0000 2017,933351273612693506,,Greenland
negative,TRUE,0,0,@Iberia VERGÜENZA su atención telefónica y el engaño en las tarifas además de tenerte esperando en el telefono 30 m… https://t.co/1Snuh4NTwZ,,Fri Dec 01 12:28:00 +0000 2017,936572590272974848,,Ljubljana
positive,FALSE,0,0,Los de Ryanair me han aceptado para hacer el curso en Hahn el 9 de enero.,,Wed Nov 22 17:39:13 +0000 2017,933389418760720393,,Madrid
negative,FALSE,0,0,Sería un detallazo que para este #BlackFriday2017 Ryanair ponga vuelos baratos a la mierda y todo el mundo se vaya.,,Thu Nov 23 13:53:13 +0000 2017,933694933323657217,,Madrid
positive,FALSE,0,0,Hola Europa#Madrid# Iberia# lo máximo 🌍🌏líder en vuelos y servicios con calidad. https://t.co/CAuUUTJ2vI,,Tue Dec 19 18:34:16 +0000 2017,943187742653059080,,
negative,TRUE,0,0,"@Iberia ""Estimados"" @Iberia os di una segunda oportunidad y otra vez que llego a destino sin las maletas, ¿lo veis normal?",,Sat Dec 23 17:51:42 +0000 2017,944626582945189889,,
negative,TRUE,0,0,@Nur_G_R @Iberia Lo sangrante es el postureo del CM que contesta a sabiendo que se os están riendo en la cara. Como… https://t.co/NefmpJRIRW,,Tue Dec 12 18:15:17 +0000 2017,940646252978597889,,Athens
negative,TRUE,0,0,@Iberia esa gran compañía q no sólo te pide 1 barbaridad x cambiar un viaje de ida sino que cnd estás en el aeropue… https://t.co/7TNIxi6Q7R,,Sun Dec 03 07:33:16 +0000 2017,937223191617040389,,Madrid
negative,TRUE,0,0,"@Iberia Más detalles? Nada solo que no estaba roto el reposabrazos, como podéis ver.",,Sat Dec 16 12:47:05 +0000 2017,942013210076557312,,
positive,FALSE,0,0,#FANUC Iberia demuestra su potencial en #robótica en #Empack2017. Otra de las empresas que nos han acompañado desde… https://t.co/SekkFnsHCK,,Tue Nov 07 16:04:09 +0000 2017,927929676458352640,,Madrid
negative,TRUE,0,0,"@Lean_G_98 @FlyingBrussels @Iberia @AirEuropa Por un transporte ovino decente, YA BASTA!",,Tue Dec 05 17:11:55 +0000 2017,938093592068968448,,Athens
neutral,TRUE,0,0,@Iberia Quiero votar en próximas elecciones🇪🇸 tarifa especial BGA BCN BGA ..?,,Tue Nov 07 22:41:36 +0000 2017,928029696356503554,,Bogota
neutral,TRUE,0,0,"@LATAM_CHI Hola, en que lugar se puede obtener el codigo compartido con Iberia para una reserva? gracias!",,Sun Dec 03 13:37:10 +0000 2017,937314769362702336,,Santiago
neutral,TRUE,0,0,@Iberia tendréis descuentos por el black friday??,,Wed Nov 22 14:13:59 +0000 2017,933337769354694656,,Amsterdam
negative,TRUE,0,0,@Iberia Tanto ustedes como Level operan en conjunto? Porque los tickets me dicen Iberia. No sé cómo darme cuenta de la diferencia,,Tue Jan 02 23:57:28 +0000 2018,948342510677524482,,Santiago
positive,FALSE,0,0,Ryanair ha anunciado hoy una nueva ruta desde Valencia a Bristol - Valencia ... - https://t.co/JtY7iTGzQD… https://t.co/j5euGJ9c1j,,Tue Nov 14 12:26:04 +0000 2017,930411509280395264,,Athens
negative,TRUE,0,0,@vueling @jeptorne Me trataron muy mal en Iberia y no volví a volar con ellos nunca más. Creo que con Vueling pasará igual,,Mon Nov 13 23:12:56 +0000 2017,930211911328829442,,
negative,TRUE,0,0,@ChatoIsma @alcaldia_ss @nayibbukele Pero pero no fue en la Iberia aquí se llama complejos Don Bosco-Concepción,,Fri Dec 15 04:38:27 +0000 2017,941527852004061184,,
neutral,FALSE,0,0,¿Te has enterado ya? Samsung regaló un #note8abordo a casi 200 pasajeros de un vuelo de Iberia https://t.co/PMsfCqAvQN,,Thu Nov 02 13:33:01 +0000 2017,926079704712564736,,Madrid
negative,TRUE,0,0,"Y llego al avion, 8 horas me esperan de vuelo, pero no pasa nada, he reservado mi asiento en la salida de emergenci… https://t.co/CuhZgWRdhv",,Thu Jan 04 23:49:31 +0000 2018,949065284945629184,,Madrid
positive,FALSE,0,0,¿Quieres trabajar en Ryanair? Consulta las fechas donde van a realizar entrevistas en Noviembre y Diciembre #empleo https://t.co/BLR9oyknXA,,Thu Nov 23 11:01:44 +0000 2017,933651774141067264,,
negative,TRUE,0,0,@Iberia Espero que cambien el servicio al cliente en vuelo porque es nefasto.,,Tue Nov 21 07:00:45 +0000 2017,932866354385911808,,
neutral,TRUE,0,0,@Iberia Al menos saber donde está,,Sun Dec 24 13:06:45 +0000 2017,944917260904353793,,Ljubljana
neutral,FALSE,0,0,Podium Podcast e Iberia se alían en una ficción sonora https://t.co/ZYs1FjZ8az,,Wed Nov 15 00:13:00 +0000 2017,930589414165745664,,Madrid
negative,TRUE,0,0,"@ivan_cortina @Iberia El problema es con cualquier compañía, son subcontratas las que se suelen encargar de las mal… https://t.co/zeFskATMr0",,Sat Dec 30 13:57:10 +0000 2017,947104277826326528,,
negative,FALSE,0,0,"4h de retraso, vales de 3,50£ cuando el menú básico vale 3,99 y para rematar un azafato haciendo ""chistes"" anticata… https://t.co/YhqPjyuH3T",,Tue Dec 12 17:31:26 +0000 2017,940635218171564033,,Madrid
positive,TRUE,0,0,"@Sparklycotton Uff qué caro... Es buscar en Ryanair los días que estén baratos en temporadas bajas,seguro consigues pillar alguno",,Tue Jan 02 02:30:01 +0000 2018,948018511611400193,,Madrid
neutral,FALSE,0,0,#Amazon #7: 156. LOS DIEZ LIBROS DE ARQUITECTURA (LITERATURA-OBRAS MAESTRAS IBERIA)          https://t.co/HUSv7zS1Or,,Tue Dec 05 10:10:39 +0000 2017,937987576685875201,,Bogota
neutral,TRUE,0,0,@Ryanair #TravelThursday Alicante,,Fri Dec 01 09:17:25 +0000 2017,936524627664351232,,
neutral,FALSE,0,0,"Buenos días @Iberia, quiero viajar con un bebé y su respectivo carro, se podría subir al avión? Gracias de antemano. #CyACartuja",,Mon Dec 04 09:32:10 +0000 2017,937615501060132864,,Madrid
neutral,FALSE,0,0,La autoescuela hoy-voy: “lo único que nos une a Ryanair es que cada una ha revolucionado su sector” https://t.co/7NG9asoHpT,,Mon Oct 30 18:55:08 +0000 2017,925073600473735168,,
negative,TRUE,0,0,@Iberia no resolvió nada. Solo pregunto. Sigue el mensaje directo,,Sun Dec 03 10:41:03 +0000 2017,937270448013959169,,
negative,FALSE,0,0,"Cuidado con los cobros de @flywithlevelES de @Iberia, cobra en dólares los vuelos comprados desdeEspaña!!!!
Comisión de 3% importe del vuelo",,Thu Dec 14 13:14:27 +0000 2017,941295319861653504,,
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/HUZSVm3iz2",,Mon Nov 27 22:13:51 +0000 2017,935270473134419968,,Santiago
negative,TRUE,0,0,"@Iberia No, lo he intentado desde ordenador y desde un ipad. No funciona.",,Tue Dec 26 20:51:25 +0000 2017,945758972782563328,,Greenland
negative,TRUE,0,0,"@juan_revenga @Iberia Pero oye, tiene ingredientes frescos y saludables... lo de frescos será porque la cocacola sale de la nevera?😳😳😳",,Wed Dec 13 11:53:05 +0000 2017,940912454967668738,,
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/DpD3fqyJ8o",,Wed Nov 29 00:54:03 +0000 2017,935673175689580545,,
